79096,87013.9,112308
79096,86876.6,112308
79096,86809.9,112308
79096,86267.1,112308
79096,86486.1,112308
79096,86169.8,97229
79096,86581.9,104136
79096,86696.1,104136
79096,87121.2,104136
79096,87751.3,123974
79096,87884.7,123974
79096,87604.9,123974
79096,87317.4,123974
79096,87078.2,123974
79096,86658.9,123974
79096,87412.8,123974
79096,87541,123974
79096,87938.5,123974
79096,87606.7,123974
79096,87354,123974
79096,87209.8,123974
79096,86472.2,112002
79096,86637.5,112002
79096,86520.1,112002
79096,86749.3,112002
79096,86572.9,112002
77019,86293.7,112002
77019,86770.9,112002
77019,86652.3,111718
77019,86570.7,113854
77019,86603.3,123020
77019,86517.1,123020
77019,86292.1,123020
77019,86354,123020
77019,86184.4,123020
77019,85879.4,123020
77019,86270.2,123020
77019,85923.8,123020
77019,85717.5,123020
77019,85671.8,123020
77019,85813.8,123020
77019,86219.4,123020
77019,85823.4,123020
77019,86410.4,123020
77019,86627.5,123020
77019,85815.2,123020
77019,85717.3,123020
77019,85374.9,115462
77019,85028.1,115462
77019,85782.8,117607
77019,85728.4,117607
77019,86694.8,126053
77019,86347.1,126053
77019,86407.3,126053
77019,86456.2,126053
77019,86201.3,126053
75192,85669.4,126053
75192,84590.9,121698
75192,84519.9,121698
75192,84461.2,121698
75192,84473.9,121698
75192,83906.3,121698
75192,83647.5,121698
75192,83430.6,121698
75192,83312.7,121698
75192,82471.7,94256
75192,82887.5,120126
75192,83288.5,120126
75192,82726.5,120126
75192,83134.5,120126
75192,82959.3,120126
75192,82649.5,120126
75192,83160.8,120126
75192,82544.5,106775
75192,83241.6,107569
75192,82657.3,107569
75192,83045.4,109017
75192,82941.3,109017
75192,83391,109017
75192,83485.3,109017
75192,83596.6,119915
75192,82954,119915
75192,82676.1,119915
75192,82589.9,119915
75192,81857.6,119915
75192,82157.4,119915
75192,82227.4,119915
75192,81829.5,119915
75192,81559.6,119915
75192,81928.2,119915
75192,81641.4,119915
75192,82216.5,119915
75192,82728.7,120009
75192,82662.6,120009
74578,82225.8,120009
74578,82276,120009
74578,81933.7,120009
74578,82248.4,120009
74578,82461.6,120009
74578,82795,120009
74578,83019.8,120009
72810,82588.5,120009
72810,82502.7,120009
72810,82684.3,120009
72810,82064.6,120009
72810,81371.1,100636
72810,81269.7,100636
72810,80853.5,100636
72810,80688.5,100636
72810,80523.6,100636
72810,80376.8,100636
72810,80540.3,100636
72810,80115.3,100636
72810,80492.2,116775
72810,80169,100636
72810,80093,100636
72810,79875.3,100636
72810,79925.2,100636
72810,80367.6,100636
72810,80515.9,102546
72810,79809.8,102546
72810,80162.6,102546
72810,79713.1,102546
72810,80460.7,118515
72810,80455.9,118515
72810,80162.6,118515
72810,80036.3,118515
72810,79708,102546
72810,79092.8,102546
72810,79416.1,122300
72810,78698.7,100730
72810,78589.2,100730
72441,78146.1,100730
72441,78228,101301
72441,77647.9,101301
72441,78222.5,104057
72441,78397,104057
72441,78555.4,113998
72441,78927.1,113998
72048,78741.2,113998
72048,79176.3,113998
72048,79134,113998
72048,79124.4,113998
72048,79303.5,113998
72048,78597.7,107872
72048,78165.3,107872
72048,77985.9,107872
72048,78237.5,107872
67587,77708.2,107872
67587,77696.4,107872
67587,77337.8,107872
67587,77672,107872
67587,77711.5,107872
67587,77732.7,107872
67587,76958.3,107872
67587,76955.2,96181
67587,76695.5,96181
67587,76481,96181
67587,76126.3,95666
67587,76617.3,97149
67587,76272.3,97149
67587,76128.2,97149
67587,76552.1,97149
67587,76122,97149
67587,75774.1,97149
67587,75637.2,97149
67587,75938.1,109849
67587,75416.3,97149
67587,74971.6,97149
67587,74627.5,97149
67587,74733.3,102814
67587,74716,102814
67587,74399.2,102814
67587,74585.5,98426
67587,74227.4,98426
67587,74072.1,84931
67587,74384.3,106911
67587,74480.5,106911
67587,74466,106911
67587,74787.3,106911
67587,75032.7,106911
67587,74879.1,106911
67587,74614.6,106911
67587,74920.5,106911
67587,74829,106911
67587,74573.9,95605
67587,74183.8,95605
67587,74549.7,96129
67587,74448.6,96129
67587,74436.2,97366
67587,74664.9,97366
67587,74487.3,97366
67587,74373,97366
67587,74846.5,97366
67587,74937.2,97366
67587,74713,97366
67587,74868.1,97366
67587,74249.8,97366
67587,74255.1,97366
67587,74500.7,97366
67587,74110.6,97366
67587,73936.8,97366
67587,74070.2,101499
67587,74423.8,101499
67587,74578.2,101499
67587,75141.9,118547
67587,75253.2,118547
67587,75563,118547
67587,75432,118547
67587,75235,118547
67587,75173.4,118547
67587,75637.9,118547
67587,76176.5,118547
67587,76363,118547
67587,76197.1,118547
67587,75933.2,118547
67587,76204.3,118547
67587,75768.8,113714
67587,75702.6,113714
67587,74748.6,113714
67587,74853.4,113714
67587,74593.7,113714
67587,74533.9,113714
67587,74884.1,113714
67587,74372.2,113714
67587,74509.7,101844
67587,74148,89934
67587,74707.3,99465
67587,74668,99465
67587,75184.3,99465
67587,74889.6,99465
67587,75298.5,100599
67587,75336.6,100599
67587,75307.5,100599
67587,75105.7,100599
67587,74884,100599
67587,74484,100599
67587,74451.4,100599
67587,74292.1,100599
67587,73762.2,100599
67587,73428.9,100599
67587,73826.7,112302
67587,73996.7,112302
67587,74599.1,112302
67587,74328.5,112302
67587,74558,112302
67587,74039.8,109961
67587,73953.7,109961
67587,73794.4,109961
67587,73642.3,109961
67587,73639,109961
67587,73333.7,109961
67587,73379.8,109961
67587,72998.1,87552
67587,72989.5,87552
67587,73700.5,97106
67587,73720.9,97106
67587,74437.1,108515
67587,74384.3,97106
67587,74237.3,97106
67587,74038.3,97106
67587,73710.1,94601
67587,73412.7,94601
67587,72888.4,87841
67587,72773.4,87841
67587,73014.7,95590
67587,72457.4,87841
67587,72814.8,100428
67587,72879.4,100428
67587,72470.4,87841
67294,72226,87841
67294,72313.9,90770
67294,72589.1,92493
67294,72873.8,105453
67294,72384.8,92493
67294,72662.4,92493
67294,72921.3,103236
67294,72977,103236
67294,73370.9,103236
67294,73352.8,103236
67294,73426.3,96033
67294,73777.9,96033
67294,74662.7,113687
67294,74840.5,101536
67294,74162.2,101536
67294,74933.8,103870
67294,74543.5,103870
67294,74791.2,103870
67294,75160.8,103870
67294,74516.4,101536
67294,73903.5,101536
67294,74440.7,123373
67294,74791.1,123373
67294,74181.4,123373
67294,73916.1,123373
67294,73811.6,123373
67294,73683.6,123373
67294,73617,123373
67294,72954.7,95373
67294,72732.5,95373
67294,73300.7,113442
67294,73445.6,113442
67294,73591.8,113442
67294,73892.3,113442
67294,73970,113442
67294,73796.4,113442
67294,73983.3,113442
67294,74401.7,113442
67294,74416.8,105514
67294,74820.2,105514
67294,74258.6,105514
67294,74011.3,105514
67294,73475.7,99172
67294,72998.7,99172
67294,73619.6,116955
67294,73427.6,116955
67294,73173.3,116955
67294,72950.1,116955
67294,72866.8,116955
67294,72409.1,99674
67294,72455.7,99674
67294,72565.2,99674
67294,73097,113151
67294,72620.5,113151
67294,72646.7,113151
67294,72098.7,99674
67294,72362.3,105055
67294,72719.1,105055
67294,72936.7,105055
67294,72801.9,105055
67294,72901,105055
67294,72434.8,99674
67294,72240.4,99674
67294,71417.9,99172
67294,71662.5,99172
67294,71603.2,99172
67294,70883.9,99172
67294,70989.3,99172
66596,70957.7,99172
66596,70884.5,99172
66596,70676,99172
66596,70837,99172
66596,70677.9,99172
66596,70897.7,99172
66596,71159.4,99172
66596,71183.3,99172
66596,71366.6,104495
66596,70992.2,104495
66596,70845.6,104495
66596,70852.1,104495
66596,71073.5,104495
66596,70340.9,99172
66596,70213.1,99172
66596,70169.7,91608
66596,70348.8,91608
66596,70630.8,91608
66596,70466.7,91608
66596,70541.5,94233
66596,70409.2,94233
66596,70457.2,94233
66596,70304.6,94233
66596,70248.4,94233
66254,70119.6,91102
66254,70226.9,91102
66254,70146.7,89534
66254,70034.8,83834
66254,70074.6,83834
66254,70168.7,88026
66254,69869.1,88026
66254,70212.3,88026
66254,70196.4,88026
66254,70295.9,88026
66254,70078.3,95923
66254,70186.4,85998
66254,70321.5,88735
66254,70530.6,88735
66254,70717.1,88735
66254,70820.5,91808
66254,71260.2,110559
66254,70872.6,110559
66254,70476.3,110559
66254,70632.3,110559
66254,70956.6,110559
66254,70746,110559
66254,70207.9,108850
66254,69951.3,108850
66254,70248.4,108850
66254,69969.6,101645
66254,70203.4,101645
66254,70018.1,105145
66254,69449.7,94573
66009,69201.1,94573
66009,69405.3,94573
66009,68987,81920
66009,68897.3,81920
66009,68687.8,81920
66009,68687.3,81920
66009,68760,81920
66009,69001.2,83637
66009,69183.1,83637
66009,68925.3,83637
66009,69360.2,85904
66009,69406.1,85904
66009,69482.9,85904
66009,69912.7,85904
66009,69956.1,85904
66009,69937.7,85904
66009,69754.3,85904
66009,69578.6,85904
66009,69217.6,85904
66009,69049.5,82386
66009,69126.3,86459
66009,69441,86459
66009,69236.3,86459
66009,69437.8,88749
66009,69697.6,88749
66009,69803.5,88749
66009,69851.2,88749
66009,70300.3,91959
66009,70876,96760
66009,70932.4,96760
66009,71400.6,99289
66009,71203.5,99289
66009,71045.3,96760
66009,70760.9,96760
66009,71027.9,100258
66009,70719.1,95425
66009,70795.8,95425
66009,70577.2,95425
65688,70546.7,99039
65688,70793.2,99039
65688,70351.2,95425
65688,70214.4,95425
65688,70379,95425
65688,70538.6,95425
65688,70525.7,96814
65688,70104.9,96814
65688,69624.1,96814
65058,69540.4,96814
65058,69245.2,96814
65058,69403.7,96814
65058,69245.7,96814
65058,69398.7,96814
65058,69127,96814
65058,68951.6,96814
65058,68947.6,96814
65058,68928.6,96814
65058,69041.2,96814
65058,68490.3,96814
65058,68405.9,96814
65058,68910.5,111191
65058,69175.7,111191
65058,69554.8,111191
65058,69008.2,111191
65058,69464,111191
65058,68844,111191
65058,69317.8,111191
65058,69571.4,111191
65058,69532.5,111191
65058,68783.1,111191
65058,68510,111191
65058,68270.6,111191
65058,68238.8,111191
65058,68067.6,111191
65058,67613.5,111191
65058,67663.3,111191
65058,67458.3,83271
65058,67267.2,83271
65058,67361.5,87783
65058,67159.3,87783
65058,67671.6,92337
65058,67621.9,92337
65058,67380,93467
65058,67324.8,93467
65058,67425.9,93467
65058,67973.3,93467
65058,67661.4,89552
65058,67562.8,89552
65058,67690.3,89552
65058,67868.6,89552
65058,67934.6,89552
65058,68406,89552
65058,68394.5,89552
65058,68740.6,94007
65058,68666.4,94007
65058,68988.8,114513
65058,68427.2,114513
65058,68765.7,114513
65058,68541.4,114513
65023,68326.2,114513
65023,67916.8,99926
65023,68149.8,99926
65023,68570.3,101766
65023,68047.4,101766
65023,68592.5,101766
65023,68868.8,101766
65023,68602.7,99926
65023,68455,99926
65023,68997.5,99926
65023,69245.8,99926
65023,68969.8,99926
65023,68891.3,99926
65023,69731.1,115029
65023,69933,115029
65023,69855.9,115029
65023,69277.1,115029
63544,69113.3,115029
63544,68685.7,115029
63544,68483.3,115029
63544,68449.3,115029
63544,68443.8,115029
63544,68656.1,115029
63544,68448.5,115029
63544,68742.4,115029
63544,68686.5,115029
63544,68522.4,115029
63544,68334.6,115029
63541,67828.7,115029
63541,67350.7,85075
63541,67060.5,81979
63541,67559.3,122646
63541,67897,122646
63541,67212.5,85226
63541,67053.4,85226
63541,66868.1,85226
63541,66760.7,85226
63541,67136,112501
63541,67306.5,112501
63541,66987,81979
63541,67299.6,87964
63541,67186,87964
63541,67192.3,87964
63541,67260.8,87964
63541,67578.9,93748
63541,67628.7,93748
63541,67986.2,104482
63541,67626.9,104482
63541,67713.5,97642
63541,67641.7,97642
63541,67411,97642
63541,67087.5,97642
63541,67168.6,97642
63541,67308.4,97642
63541,67669.2,113474
63541,67638.5,113474
63541,67752.4,97642
63541,67111.1,96660
63541,66744.7,80817
63541,66196.6,80126
63541,66076.6,80126
63541,66392.9,91362
63541,66481.5,91362
63541,66725,91362
63541,67360.2,97657
63541,67412.7,97657
63541,67290.4,97657
63541,67977,97657
63541,67562.8,97657
63541,67489.1,97657
63541,68110.8,107460
63541,67775.4,107460
63541,67316,97657
63541,67033.5,97657
63541,67137.5,97657
63541,66919.5,97657
63541,66767.7,97657
63541,66926.8,97657
63541,67114.4,97657
63541,67497.3,97657
63541,67170.8,97657
63541,66864.4,97657
63541,67445.8,97657
63541,67459.8,97657
63541,67523.2,94159
63541,67265.4,94159
63541,67491.3,94159
63541,67431.8,90190
63541,66883.6,90190
63541,66835.1,90190
63541,66963,90190
63541,66930,90190
63541,66740.1,90190
63541,66622.3,90190
63541,66927.3,90190
63541,67602.8,90190
62697,67570.2,90190
62697,67250.3,90190
62697,66944.4,90190
62697,67042,90190
62697,66770.8,88047
62697,66811.3,88047
62697,66869,87003
62697,66791.7,87003
62697,66903.3,87003
62697,66806.6,87003
62697,66355.8,87003
62697,66972.3,87003
62697,66798.5,87003
62697,66661.9,87003
62697,66273.5,87003
62697,66827.5,87003
62697,66946.7,87003
62697,66553,87003
62697,66408.4,87003
62697,66785.1,87003
62697,66821.4,87003
62697,66365.1,87003
62697,66671.3,87003
62697,66906.9,87003
62697,66557.3,87003
62697,66939.5,102982
62697,66959.1,102982
62697,66697.5,102982
62697,66386.1,102982
62697,66485.1,102982
62697,66614.2,102982
62697,66381.6,89493
62697,66446.4,89493
62697,66450,89493
62697,66258.9,87003
62697,66467.4,87003
62697,66252,87003
62697,66322.5,87003
62697,66167.8,87003
62697,66211,87003
62697,66469.7,87003
62697,66358.2,87003
62697,66295.9,87003
62697,66327.9,88092
62697,67179.4,113153
62697,66970.2,113153
62028,65914.6,88092
62028,66185.1,92837
62028,66273.3,92837
62028,66643.3,100282
62028,67129.6,100282
62028,66902.5,100282
62028,66300.7,92837
62028,66819.9,114769
62028,66865.7,114769
62028,67037.8,114769
62028,66290.6,114769
62028,66755.6,114769
62028,66731.9,114769
62028,66570,114769
62028,66510.2,114769
62028,65730.6,88401
62028,65459.2,88401
62028,65357.9,88401
62028,65186.8,88401
62028,65946.5,108914
62028,66035.1,108914
62028,66002.8,108914
62028,65663.2,108914
62028,65131.8,108914
62028,64988,108914
62028,64861.8,108914
62028,64985,108914
62028,65095.9,108914
62028,64513,76218
62028,64282.5,76218
62028,64444.8,76710
62028,65018.5,93332
62028,64695,76710
62028,64922.8,102409
62028,65097,102409
62028,64755.2,102409
62028,64709.9,102409
62028,64980.4,102409
62028,65380.6,102409
62028,65151.2,89549
62028,65641,91617
62028,66356.7,98053
62028,66226.1,98053
62028,65855.4,98053
62028,65947.7,98053
62028,66076.8,98053
62028,65575.8,98053
62028,65864.9,98053
62028,66125.7,98053
62028,65913.6,98053
62028,66141.1,89586
62028,65996.5,89586
62028,65992.1,89586
62028,66677.4,89586
62028,67017.8,93600
62028,67027.8,93600
61184,66378.3,89586
61184,66673.7,89586
61184,66595.6,89586
61184,66453.4,89586
61184,67032.2,89586
61184,67032.3,90479
61184,67142.9,90479
61184,67232.6,90479
61184,66995.7,90479
61184,66854,89586
61184,66914.6,95706
61184,66820.8,95706
61184,66950.4,89586
61184,67247.1,98852
61184,66967,98852
61184,66933.8,98852
61184,66439.6,90519
61184,66472.6,90519
61184,66321.7,90519
61184,65937.7,90519
61184,65875.6,90519
61184,65446.1,90519
61184,65593.5,90519
61184,65364.4,89893
61184,65161.1,100541
61184,65342.7,105073
61184,65279,105073
61184,65223.5,105073
61184,65515.4,105073
61184,65892.4,105073
61184,65009.4,104454
61184,64456.7,104454
61184,64076.4,96993
61184,63758.3,78804
61184,63964.5,78804
61184,64210.8,78804
61184,64250.7,78804
61184,64801.2,81601
61184,64476.9,81601
61184,64453.4,81601
61184,64271.3,81601
61184,64382.3,83297
61184,64342.4,83297
61184,64579.1,111611
61184,64419.5,111611
61184,64292.3,82874
61184,64337.6,82874
61184,64663.9,103643
61184,64747.2,103643
61184,64000.6,78804
61184,64206,102384
61184,64443.8,102384
61184,64583.4,102384
61184,64009.6,78804
61171,64033.8,78884
61171,64279.3,95906
61171,63983.7,95906
61171,64424.4,95906
61171,64152.4,95906
61171,64039,95906
61171,63689.3,95906
61171,64145.9,95906
61171,64357.6,95906
61171,64550.6,95906
61171,64432,95906
61171,65161.6,95906
61171,65188.1,95906
61171,64773.9,95906
61171,64862.4,95906
61171,65239,95906
61171,64747,86437
61171,64296.7,85464
61171,64262.7,85464
61171,64426.6,86190
61171,64720,86190
61171,64468.1,86190
61171,64382.2,86190
61171,64155.3,84394
61171,64090,84394
61171,64219.9,84394
61171,64460.1,94403
61171,64407.4,94403
61171,64315.3,94403
61171,64326.6,94403
61171,63876.5,94403
61171,63528.6,94403
61171,63403.1,94403
61171,63167.6,94403
61171,63335.3,94403
61171,63146.6,94403
61171,63265.4,94403
61171,63632.2,100899
61171,64150.8,100899
61171,64301.1,100899
61171,64789.1,100899
61171,65157,100899
61171,65851.8,100899
61171,65281.6,100899
61171,64985.9,100899
60876,64227.1,100899
60876,63659.9,100899
60876,63841.1,100899
60876,64358,113706
60876,65198.7,113706
60876,64990.7,113706
60876,64889.8,113706
60876,63885.2,113706
60876,63724.3,113706
60876,63865.5,113706
60876,63267.5,90122
60876,63516.9,90122
60876,63716.1,90122
60876,63853.9,90122
60876,63638.4,89577
60876,64407.9,91903
60876,63567.6,86629
60876,64070.9,86629
60876,63811,86629
60847,63948.1,86629
60847,64131.8,86629
60847,63589.9,86629
60847,64064.7,101579
60847,63988.4,101579
60847,63949.5,101579
60847,64207.6,101579
60847,64140.4,101579
60847,64229.6,101579
60847,64029.8,101579
60820,64068.3,101579
60820,63697.5,101579
60820,64117.3,101579
60820,63758.5,101579
60820,63380.5,98676
60820,63518.2,98676
60820,63322.9,98676
60820,63701,100361
60820,63002.7,100361
60820,63316.2,100361
60820,63467.6,100361
60820,63810.5,100361
60820,63670.3,100361
60820,63585.9,100361
60820,64129.7,100361
60820,63826.3,96157
60820,63575.3,96157
60820,63967.1,96157
60417,63851.5,96157
60417,64030,96157
60417,64277.1,96157
60417,64071.6,96157
60417,63880.9,96157
60417,63894.7,96157
60417,63680.7,96157
60417,64128.3,97095
60417,63892,97095
60417,64406.6,99994
60417,63916.6,99994
60417,64109.8,99994
60417,64149.5,99994
60417,63539.7,99994
60417,63212.5,78646
60417,62933.8,78646
60417,62906.7,83030
60417,62716.9,78646
60417,62918,78646
60417,62661.8,78646
60417,62687.8,78646
60417,62721.7,78646
60417,62699.4,75800
60417,62986.9,102572
60417,62933.1,102572
60417,63062.9,102572
60417,62513.3,80212
60417,62705.7,77576
60417,62463.9,77576
60417,62818.5,87822
60417,62903.3,87822
60417,62758.5,87822
60417,62982,87822
60417,63358.6,87822
60417,62911.3,87822
60417,63024.9,87822
60417,62816.7,84731
60417,63117.5,84731
60417,63126.5,84731
60417,63655.1,91001
60417,63867.9,91001
60417,64428.5,91053
60417,64263.3,91053
60417,63781.6,91053
60417,64026.4,91053
60417,64102.6,91001
60417,63844.6,91001
60417,64215.5,91001
60417,64323.2,99004
60417,63796.1,99004
60417,64050.5,99004
60417,63534.4,91001
60417,64078.3,91001
60417,63985.8,91001
60417,64429.7,115820
60417,64275.9,115820
60417,64883.4,115820
60417,64513.9,115820
60417,63586.1,91001
60417,63559.9,91001
60417,63210.6,91001
60417,63146.9,81578
60417,63135.5,81578
60417,63199,81578
60417,63370.2,81578
60417,63417.2,81578
60417,63747.7,81578
60417,63833.5,81578
60417,63867.9,81578
60417,64093.7,83041
60417,64398.6,93258
60417,64027.2,93258
60417,64102.8,93258
60417,63708.6,81578
60417,63775.1,81578
60417,63391.6,81578
60417,62796.7,79176
60417,63301.4,90270
60417,63055.8,90270
60374,62952.1,90270
60374,62831.7,90270
60374,62846.3,90270
60374,63083.1,97750
60374,62812.3,90270
60374,62748.2,90270
60374,62518.7,90270
60374,62507.4,90270
60374,62614.4,90270
59184,62660.6,90270
59184,62748.6,90270
59184,62592.3,89132
59184,62503.2,89132
59184,62293.1,89132
59184,62330.9,89132
59184,62364.6,89132
59184,62811,89132
59184,62531.3,73966
59184,62854,86586
59184,63245.1,86586
59184,63732.8,101472
59184,64077.6,101472
59184,63734.2,101472
59184,63906.3,101472
59184,63790.8,101472
59184,64034.3,101472
59184,64561.7,101472
59184,64343.7,101472
59184,64840.5,101472
59184,64513.2,101472
59184,64507,101472
59184,64105.2,101472
58698,64088.6,101472
58698,63811.1,101472
58698,63593.9,101472
58698,63681.5,101472
58698,63471.6,101472
58698,63336.8,101472
58698,62778.5,94728
58698,62681.7,84302
58698,63081.2,91919
58698,62741.8,91919
58698,62358.1,91919
58698,62045.4,91919
58698,62273,91919
58698,62188.4,91919
58698,62535.3,91919
58698,62273.3,88005
58698,62786.8,90520
58698,62726.4,88005
58698,62701,88005
58698,61860.2,79943
58698,61980.5,88471
58698,61552.6,79943
58698,61705.4,84221
58698,61974.3,84221
58698,61891.5,84221
58698,62646.1,87654
58698,62459.4,87654
58698,61894.1,84360
58698,61828.6,84360
58698,62005,87071
58698,62222.9,87071
58698,62042.2,87071
58698,62106.8,87071
58698,62307.6,87071
58698,62179.6,87071
58698,62561.9,89282
58698,62711.5,89282
58698,63051,90680
58698,62974.5,90680
58698,63498.3,90680
58698,63278.7,90680
58698,62845.8,89282
58698,63047.5,89282
58698,63589.4,89282
58698,63148.1,89282
58698,62863.4,89282
58698,62163.8,87035
58698,62178.7,87035
58698,62038.5,87035
58698,61892.9,87035
58698,61585.6,87035
58698,61055.1,76900
58698,61202.5,77028
58698,61359.7,86286
58698,61548.9,86286
58698,61374.3,86286
58698,61419.9,91041
58698,61932,91041
58698,61578.6,91041
58698,62033.5,98553
58698,62391.9,98553
58698,62663.9,98553
58698,62812.4,98553
58698,62831,98553
58698,62474.9,91041
